-3.162957e-01 1.954603e-01
-4.189252e-01 4.485688e-01
-9.120201e-01 1.428677e-01
-1.693420e-01 4.214829e-01
-4.339067e-01 2.187370e-01
-6.282262e-01 2.040367e-01
-3.603702e-01 2.975923e-01
-1.807408e-01 5.764308e-01
5.043097e-01 3.791900e-01
4.094633e-01 3.652807e-01
5.907665e-01 3.363728e-01
2.290568e-01 2.731816e-01
1.838335e-01 3.145237e-01
-3.304574e-01 1.080052e-01
1.814673e-01 4.557895e-01
-4.960331e-01 4.095121e-01
-3.279020e-01 4.524787e-01
2.059667e-01 2.786505e-01
-1.545991e-01 1.633879e-01
-3.023413e-02 3.752699e-01
-1.560516e-01 8.064455e-02
-7.298650e-02 5.738228e-01
-6.175563e-01 2.679278e-01
4.271225e-01 2.539659e-01
-7.972398e-02 5.109556e-01
-3.402021e-01 2.874950e-01
5.357012e-01 9.144879e-02
7.316312e-01 1.951376e-01
-6.211017e-01 6.926172e-02
-1.472381e-01 1.631216e-01
-3.462848e-02 6.697923e-01
-1.340492e-02 1.850551e-02
9.315491e-01 5.949266e-02
3.324309e-01 5.964952e-01
6.663924e-01 2.235312e-01
3.487937e-01 1.120510e-01
2.732693e-02 1.353863e-01
-4.516024e-03 5.277369e-02
1.116531e+00 6.015830e-02
-6.028053e-01 8.090810e-02
3.704824e-01 2.131934e-01
6.207365e-01 3.257834e-01
-1.893950e-01 9.881657e-02
-7.123471e-02 5.748753e-01
3.865530e-01 3.854082e-01
-1.145086e-01 5.134666e-01
-3.960632e-01 3.216980e-01
-5.696219e-01 3.156048e-01
1.140601e-01 6.633242e-01
2.451663e-01 5.809374e-01
1.587703e-01 4.968496e-01
-2.319469e-01 5.210096e-01
-3.364634e-01 4.250048e-01
-5.338520e-01 2.691282e-03
-3.554156e-01 5.588879e-01
-1.094077e-01 3.090829e-02
-4.960124e-01 1.857070e-01
3.258290e-01 1.946434e-01
6.528246e-02 7.495740e-01
-7.899354e-01 2.066522e-01
-6.220352e-01 3.864333e-02
7.440701e-02 4.011786e-01
2.649278e-01 9.664617e-02
-3.707697e-02 3.404285e-02
2.087000e-01 6.631457e-01
9.563382e-01 1.060073e-02
7.725744e-01 1.790728e-01
1.281074e-01 4.900741e-01
-2.954196e-01 5.597659e-01
6.818812e-01 1.148548e-01
-1.490838e-01 4.754058e-02
4.235524e-02 1.402828e-01
6.589607e-01 7.640549e-02
-1.357677e-01 1.207483e-01
-5.550188e-01 2.115222e-01
3.709547e-01 3.114869e-01
-6.597664e-01 2.218215e-01
-6.708783e-01 1.149280e-01
1.294569e-01 2.933159e-01
5.401904e-01 9.883789e-02
6.557375e-02 5.416785e-01
-7.862891e-01 1.829829e-01
-6.000938e-02 2.790284e-01
-4.417583e-01 3.323339e-02
1.480405e-01 5.630846e-01
2.117967e-01 1.210184e-01
-1.009004e-01 7.462775e-01
7.262322e-01 2.074088e-01
-1.548548e-01 1.463282e-01
-7.116212e-01 2.295477e-02
7.767895e-01 4.860198e-03
-7.856491e-01 1.753708e-01
-1.910239e-01 2.316577e-01
1.053967e+00 7.088605e-03
1.207140e-01 6.014327e-01
8.254301e-03 2.957300e-01
1.235659e+00 2.972980e-02
-1.598101e+00 1.872084e-04
-1.559136e-01 4.588198e-01
-9.446288e-02 2.756948e-02
3.941229e-01 1.830700e-01
1.079944e-01 3.834327e-01
2.987162e-01 1.333496e-03
5.827872e-01 1.629328e-01
-4.883514e-01 2.623873e-02
