4    1.6329579e-01     1.6218716e-01
8    5.5240287e-02     8.2658033e-02
16    1.3933905e-03     3.3515631e-02
32    9.0976431e-03     1.2754099e-02
64    3.4916544e-02     2.9636360e-02
128    1.6903274e-02     1.3513094e-02
256    5.3294380e-03     7.3843572e-03
512    4.7636519e-03     3.6478222e-03
1024    7.5988921e-04     1.6627806e-04
2048    3.7769917e-03     3.9873029e-03
4096    3.5480747e-03     3.4255430e-03
8192    1.5362880e-03     1.4121212e-03
16384    2.1001266e-03     2.2118966e-03
32768    2.6870703e-03     2.4237649e-03
65536    1.2250019e-03     9.6973091e-04
131072    3.7606056e-04     2.9484433e-05
262144    4.7108549e-04     3.3621493e-04
524288    4.0745800e-04     3.8997973e-04
1048576    3.3837715e-04     3.8023745e-04
2097152    2.3693191e-04     2.9234080e-04
4194304    1.3012411e-04     1.6879658e-04
8388608    4.4062451e-05     9.5495674e-05
16777216    7.2449163e-05     8.6336799e-05
33554432    3.9994434e-05     3.8073967e-05
67108864    3.3915326e-05     1.9494857e-05
