-1.0000000000e+00  -4.9999912516e-01
-9.8000000000e-01  -4.0099913391e-01
-9.6000000000e-01  -3.0199914265e-01
-9.4000000000e-01  -2.0299915140e-01
-9.2000000000e-01  -1.0399916015e-01
-9.0000000000e-01  -4.9991689000e-03
-8.8000000000e-01  9.4000822352e-02
-8.6000000000e-01  1.9300081360e-01
-8.4000000000e-01  2.9200080485e-01
-8.2000000000e-01  3.9100079611e-01
-8.0000000000e-01  4.9000078736e-01
-7.8000000000e-01  5.8900077861e-01
-7.6000000000e-01  6.8800076986e-01
-7.4000000000e-01  7.8700076111e-01
-7.2000000000e-01  8.8600075236e-01
-7.0000000000e-01  9.8500074362e-01
-6.8000000000e-01  1.0840007349e+00
-6.6000000000e-01  1.1830007261e+00
-6.4000000000e-01  1.2820007174e+00
-6.2000000000e-01  1.3810007086e+00
-6.0000000000e-01  1.4800006999e+00
-5.8000000000e-01  1.5790006911e+00
-5.6000000000e-01  1.6780006824e+00
-5.4000000000e-01  1.7770006736e+00
-5.2000000000e-01  1.8760006649e+00
-5.0000000000e-01  1.9750006561e+00
-4.8000000000e-01  2.0740006474e+00
-4.6000000000e-01  2.1730006386e+00
-4.4000000000e-01  2.2720006299e+00
-4.2000000000e-01  2.3710006211e+00
-4.0000000000e-01  2.4700006124e+00
-3.8000000000e-01  2.5690006036e+00
-3.6000000000e-01  2.6680005949e+00
-3.4000000000e-01  2.7670005861e+00
-3.2000000000e-01  2.8660005774e+00
-3.0000000000e-01  2.9650005686e+00
-2.8000000000e-01  3.0640005599e+00
-2.6000000000e-01  3.1630005512e+00
-2.4000000000e-01  3.2620005424e+00
-2.2000000000e-01  3.3610005337e+00
-2.0000000000e-01  3.4600005249e+00
-1.8000000000e-01  3.5590005162e+00
-1.6000000000e-01  3.6580005074e+00
-1.4000000000e-01  3.7570004987e+00
-1.2000000000e-01  3.8560004899e+00
-1.0000000000e-01  3.9550004812e+00
-8.0000000000e-02  4.0540004724e+00
-6.0000000000e-02  4.1530004637e+00
-4.0000000000e-02  4.2520004549e+00
-2.0000000000e-02  4.3510004462e+00
2.0816681712e-17  4.4500004374e+00
2.0000000000e-02  4.5490004287e+00
4.0000000000e-02  4.6480004199e+00
6.0000000000e-02  4.7470004112e+00
8.0000000000e-02  4.8460004024e+00
1.0000000000e-01  4.9450003937e+00
1.2000000000e-01  5.0440003849e+00
1.4000000000e-01  5.1430003762e+00
1.6000000000e-01  5.2420003674e+00
1.8000000000e-01  5.3410003587e+00
2.0000000000e-01  5.4400003499e+00
2.2000000000e-01  5.5390003412e+00
2.4000000000e-01  5.6380003324e+00
2.6000000000e-01  5.7370003237e+00
2.8000000000e-01  5.8360003149e+00
3.0000000000e-01  5.9350003062e+00
3.2000000000e-01  6.0340002974e+00
3.4000000000e-01  6.1330002887e+00
3.6000000000e-01  6.2320002799e+00
3.8000000000e-01  6.3310002712e+00
4.0000000000e-01  6.4300002625e+00
4.2000000000e-01  6.5290002537e+00
4.4000000000e-01  6.6280002450e+00
4.6000000000e-01  6.7270002362e+00
4.8000000000e-01  6.8260002275e+00
5.0000000000e-01  6.9250002187e+00
5.2000000000e-01  7.0240002100e+00
5.4000000000e-01  7.1230002012e+00
5.6000000000e-01  7.2220001925e+00
5.8000000000e-01  7.3210001837e+00
6.0000000000e-01  7.4200001750e+00
6.2000000000e-01  7.5190001662e+00
6.4000000000e-01  7.6180001575e+00
6.6000000000e-01  7.7170001487e+00
6.8000000000e-01  7.8160001400e+00
7.0000000000e-01  7.9150001312e+00
7.2000000000e-01  8.0140001225e+00
7.4000000000e-01  8.1130001137e+00
7.6000000000e-01  8.2120001050e+00
7.8000000000e-01  8.3110000962e+00
8.0000000000e-01  8.4100000875e+00
8.2000000000e-01  8.5090000787e+00
8.4000000000e-01  8.6080000700e+00
8.6000000000e-01  8.7070000612e+00
8.8000000000e-01  8.8060000525e+00
9.0000000000e-01  8.9050000437e+00
9.2000000000e-01  9.0040000350e+00
9.4000000000e-01  9.1030000262e+00
9.6000000000e-01  9.2020000175e+00
9.8000000000e-01  9.3010000087e+00
1.0000000000e+00  9.4000000000e+00
1.0200000000e+00  9.4989999913e+00
1.0400000000e+00  9.5979999825e+00
1.0600000000e+00  9.6969999738e+00
1.0800000000e+00  9.7959999650e+00
1.1000000000e+00  9.8949999563e+00
1.1200000000e+00  9.9939999475e+00
1.1400000000e+00  1.0092999939e+01
1.1600000000e+00  1.0191999930e+01
1.1800000000e+00  1.0290999921e+01
1.2000000000e+00  1.0389999913e+01
1.2200000000e+00  1.0488999904e+01
1.2400000000e+00  1.0587999895e+01
1.2600000000e+00  1.0686999886e+01
1.2800000000e+00  1.0785999878e+01
1.3000000000e+00  1.0884999869e+01
1.3200000000e+00  1.0983999860e+01
1.3400000000e+00  1.1082999851e+01
1.3600000000e+00  1.1181999843e+01
1.3800000000e+00  1.1280999834e+01
1.4000000000e+00  1.1379999825e+01
1.4200000000e+00  1.1478999816e+01
1.4400000000e+00  1.1577999808e+01
1.4600000000e+00  1.1676999799e+01
1.4800000000e+00  1.1775999790e+01
1.5000000000e+00  1.1874999781e+01
1.5200000000e+00  1.1973999773e+01
1.5400000000e+00  1.2072999764e+01
1.5600000000e+00  1.2171999755e+01
1.5800000000e+00  1.2270999746e+01
1.6000000000e+00  1.2369999738e+01
1.6200000000e+00  1.2468999729e+01
1.6400000000e+00  1.2567999720e+01
1.6600000000e+00  1.2666999711e+01
1.6800000000e+00  1.2765999703e+01
1.7000000000e+00  1.2864999694e+01
1.7200000000e+00  1.2963999685e+01
1.7400000000e+00  1.3062999676e+01
1.7600000000e+00  1.3161999668e+01
1.7800000000e+00  1.3260999659e+01
1.8000000000e+00  1.3359999650e+01
1.8200000000e+00  1.3458999641e+01
1.8400000000e+00  1.3557999633e+01
1.8600000000e+00  1.3656999624e+01
1.8800000000e+00  1.3755999615e+01
1.9000000000e+00  1.3854999606e+01
1.9200000000e+00  1.3953999598e+01
1.9400000000e+00  1.4052999589e+01
1.9600000000e+00  1.4151999580e+01
1.9800000000e+00  1.4250999571e+01
