0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0471976e+00 5.0000000e-02
2.0000000e-01  1.7531716e-02 1.0528146e+00 1.7688998e-02 1.0527753e+00
4.0000000e-01  6.9050747e-02 1.0499349e+00 6.9584306e-02 1.0498015e+00
6.0000000e-01  1.5102071e-01 1.0394424e+00 1.5209839e-01 1.0391730e+00
8.0000000e-01  2.5779744e-01 1.0227482e+00 2.5951832e-01 1.0223180e+00
1.0000000e+00  3.8251246e-01 1.0015694e+00 3.8491258e-01 1.0009694e+00
1.2000000e+00  5.1824563e-01 9.7763614e-01 5.2132809e-01 9.7686553e-01
1.4000000e+00  6.5926857e-01 9.5238041e-01 6.6304426e-01 9.5143649e-01
1.6000000e+00  8.0195887e-01 9.2670783e-01 8.0646531e-01 9.2558122e-01
1.8000000e+00  9.4487295e-01 9.0097931e-01 9.5014306e-01 8.9966179e-01
2.0000000e+00  1.0877486e+00 8.7526039e-01 1.0937553e+00 8.7375873e-01
2.2000000e+00  1.2300386e+00 8.4968790e-01 1.2366757e+00 8.4802864e-01
2.4000000e+00  1.3700751e+00 8.2467878e-01 1.3771825e+00 8.2290193e-01
2.6000000e+00  1.5052768e+00 8.0087835e-01 1.5126780e+00 7.9902804e-01
2.8000000e+00  1.6328851e+00 7.7897628e-01 1.6404190e+00 7.7709281e-01
3.0000000e+00  1.7506150e+00 7.5954379e-01 1.7581580e+00 7.5765805e-01
3.2000000e+00  1.8569842e+00 7.4295149e-01 1.8644614e+00 7.4108220e-01
3.4000000e+00  1.9513552e+00 7.2935874e-01 1.9587426e+00 7.2751190e-01
3.6000000e+00  2.0338118e+00 7.1874459e-01 2.0411325e+00 7.1691442e-01
3.8000000e+00  2.1049732e+00 7.1095426e-01 2.1122911e+00 7.0912478e-01
4.0000000e+00  2.1658093e+00 7.0574521e-01 2.1732233e+00 7.0389173e-01
4.2000000e+00  2.2174898e+00 7.0282510e-01 2.2251288e+00 7.0091534e-01
4.4000000e+00  2.2612719e+00 7.0187959e-01 2.2692931e+00 6.9987427e-01
4.6000000e+00  2.2984273e+00 7.0259074e-01 2.3070161e+00 7.0044353e-01
4.8000000e+00  2.3301998e+00 7.0464761e-01 2.3395720e+00 7.0230455e-01
5.0000000e+00  2.3577858e+00 7.0775111e-01 2.3681928e+00 7.0514936e-01
5.2000000e+00  2.3823318e+00 7.1161460e-01 2.3940674e+00 7.0868069e-01
5.4000000e+00  2.4049441e+00 7.1596153e-01 2.4183547e+00 7.1260887e-01
5.6000000e+00  2.4267065e+00 7.2052092e-01 2.4422041e+00 7.1664654e-01
5.8000000e+00  2.4487061e+00 7.2502102e-01 2.4667849e+00 7.2050133e-01
6.0000000e+00  2.4720646e+00 7.2918141e-01 2.4933233e+00 7.2386673e-01
6.2000000e+00  2.4979770e+00 7.3270331e-01 2.5231477e+00 7.2641062e-01
6.4000000e+00  2.5277595e+00 7.3525767e-01 2.5577456e+00 7.2776115e-01
6.6000000e+00  2.5629092e+00 7.3647026e-01 2.5988356e+00 7.2748865e-01
6.8000000e+00  2.6051797e+00 7.3590262e-01 2.6484608e+00 7.2508235e-01
7.0000000e+00  2.6566811e+00 7.3302728e-01 2.7091107e+00 7.1991986e-01
7.2000000e+00  2.7200101e+00 7.2719502e-01 2.7838831e+00 7.1122679e-01
7.4000000e+00  2.7984245e+00 7.1759143e-01 2.8766956e+00 6.9802366e-01
7.6000000e+00  2.8960711e+00 7.0317978e-01 2.9925591e+00 6.7905778e-01
7.8000000e+00  3.0182787e+00 6.8262787e-01 3.1379066e+00 6.5272089e-01
8.0000000e+00  3.1719049e+00 6.5422134e-01 3.3209348e+00 6.1696386e-01
8.2000000e+00  3.3656770e+00 6.1577830e-01 3.5518056e+00 5.6924616e-01
8.4000000e+00  3.6103350e+00 5.6461380e-01 3.8423222e+00 5.0661701e-01
8.6000000e+00  3.9180975e+00 4.9767318e-01 4.2042661e+00 4.2613101e-01
8.8000000e+00  4.3004982e+00 4.1207300e-01 4.6451435e+00 3.2591169e-01


0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0471976e+00 5.0000000e-02
2.0000000e-01  1.7531716e-02 1.0528146e+00 1.7688998e-02 1.0527753e+00
4.0000000e-01  6.9050747e-02 1.0499349e+00 6.9584306e-02 1.0498015e+00
6.0000000e-01  1.5102071e-01 1.0394424e+00 1.5209839e-01 1.0391730e+00
8.0000000e-01  2.5779744e-01 1.0227482e+00 2.5951832e-01 1.0223180e+00
1.0000000e+00  3.8251246e-01 1.0015694e+00 3.8491258e-01 1.0009694e+00
1.2000000e+00  5.1824563e-01 9.7763614e-01 5.2132809e-01 9.7686553e-01
1.4000000e+00  6.5926857e-01 9.5238041e-01 6.6304426e-01 9.5143649e-01
1.6000000e+00  8.0195887e-01 9.2670783e-01 8.0646531e-01 9.2558122e-01
1.8000000e+00  9.4487295e-01 9.0097931e-01 9.5014306e-01 8.9966179e-01
2.0000000e+00  1.0877486e+00 8.7526039e-01 1.0937553e+00 8.7375873e-01
2.2000000e+00  1.2300386e+00 8.4968790e-01 1.2366757e+00 8.4802864e-01
2.4000000e+00  1.3700751e+00 8.2467878e-01 1.3771825e+00 8.2290193e-01
2.6000000e+00  1.5052768e+00 8.0087835e-01 1.5126780e+00 7.9902804e-01
2.8000000e+00  1.6328851e+00 7.7897628e-01 1.6404190e+00 7.7709281e-01
3.0000000e+00  1.7506150e+00 7.5954379e-01 1.7581580e+00 7.5765805e-01
3.2000000e+00  1.8569842e+00 7.4295149e-01 1.8644614e+00 7.4108220e-01
3.4000000e+00  1.9513552e+00 7.2935874e-01 1.9587426e+00 7.2751190e-01
3.6000000e+00  2.0338118e+00 7.1874459e-01 2.0411325e+00 7.1691442e-01
3.8000000e+00  2.1049732e+00 7.1095426e-01 2.1122911e+00 7.0912478e-01
4.0000000e+00  2.1658093e+00 7.0574521e-01 2.1732233e+00 7.0389173e-01
