7.5000000e-01  1.0686013e+00  1.7025435e-01  1.7025435e-01   5.4620716e-03
3.7500000e-01  6.4070469e-01  2.7109507e-02  2.7109507e-02   2.1664788e-04
1.8750000e-01  3.0803513e-01  4.7598546e-03  4.7598546e-03   9.0649366e-06
9.3750000e-02  1.4731928e-01  9.1513598e-04  9.1513598e-04   4.2087672e-07
4.6875000e-02  7.1697731e-02  1.9258405e-04  1.9258405e-04   2.1686099e-08
2.3437500e-02  3.5333135e-02  4.3495908e-05  4.3495908e-05   1.2102136e-09
1.1718750e-02  1.7535114e-02  1.0284673e-05  1.0284673e-05   7.1090911e-11
5.8593750e-03  8.7344166e-03  2.4969971e-06  2.4969971e-06   4.3006709e-12
2.9296875e-03  4.3588909e-03  6.1494598e-07  6.1494598e-07   2.6667557e-13
1.4648438e-03  2.1773622e-03  1.5257159e-07  1.5257159e-07   1.7208457e-14
