1.0000000000e+01  1.2382596146e+14
1.0037500000e+01  1.2448356272e+14
1.0075000000e+01  1.2514116399e+14
1.0112500000e+01  1.2579876525e+14
1.0150000000e+01  1.2645636651e+14
1.0187500000e+01  1.2711396777e+14
1.0225000000e+01  1.2777156903e+14
1.0262500000e+01  1.2842917029e+14
1.0300000000e+01  1.2908677155e+14
1.0337500000e+01  1.2974437281e+14
1.0375000000e+01  1.3040197407e+14
1.0412500000e+01  1.3105957534e+14
1.0450000000e+01  1.3171717660e+14
1.0487500000e+01  1.3237477786e+14
1.0525000000e+01  1.3303237912e+14
1.0562500000e+01  1.3368998038e+14
1.0600000000e+01  1.3434758164e+14
1.0637500000e+01  1.3500518290e+14
1.0675000000e+01  1.3566278416e+14
1.0712500000e+01  1.3632038542e+14
1.0750000000e+01  1.3697798669e+14
1.0787500000e+01  1.3763558795e+14
1.0825000000e+01  1.3829318921e+14
1.0862500000e+01  1.3895079047e+14
1.0900000000e+01  1.3960839173e+14
1.0937500000e+01  1.4026599299e+14
1.0975000000e+01  1.4092359425e+14
1.1012500000e+01  1.4158119551e+14
1.1050000000e+01  1.4223879677e+14
1.1087500000e+01  1.4289639804e+14
1.1125000000e+01  1.4355399930e+14
1.1162500000e+01  1.4421160056e+14
1.1200000000e+01  1.4486920182e+14
1.1237500000e+01  1.4552680308e+14
1.1275000000e+01  1.4618440434e+14
1.1312500000e+01  1.4684200560e+14
1.1350000000e+01  1.4749960686e+14
1.1387500000e+01  1.4815720812e+14
1.1425000000e+01  1.4881480939e+14
1.1462500000e+01  1.4947241065e+14
1.1500000000e+01  1.5013001191e+14
1.1537500000e+01  1.5078761317e+14
1.1575000000e+01  1.5144521443e+14
1.1612500000e+01  1.5210281569e+14
1.1650000000e+01  1.5276041695e+14
1.1687500000e+01  1.5341801821e+14
1.1725000000e+01  1.5407561947e+14
1.1762500000e+01  1.5473322074e+14
1.1800000000e+01  1.5539082200e+14
1.1837500000e+01  1.5604842326e+14
1.1875000000e+01  1.5670602452e+14
1.1912500000e+01  1.5736362578e+14
1.1950000000e+01  1.5802122704e+14
1.1987500000e+01  1.5867882830e+14
1.2025000000e+01  1.5933642956e+14
1.2062500000e+01  1.5999403082e+14
1.2100000000e+01  1.6065163209e+14
1.2137500000e+01  1.6130923335e+14
1.2175000000e+01  1.6196683461e+14
1.2212500000e+01  1.6262443587e+14
1.2250000000e+01  1.6328203713e+14
1.2287500000e+01  1.6393963839e+14
1.2325000000e+01  1.6459723965e+14
1.2362500000e+01  1.6525484091e+14
1.2400000000e+01  1.6591244217e+14
1.2437500000e+01  1.6657004344e+14
1.2475000000e+01  1.6722764470e+14
1.2512500000e+01  1.6788524596e+14
1.2550000000e+01  1.6854284722e+14
1.2587500000e+01  1.6920044848e+14
1.2625000000e+01  1.6985804974e+14
1.2662500000e+01  1.7051565100e+14
1.2700000000e+01  1.7117325226e+14
1.2737500000e+01  1.7183085352e+14
1.2775000000e+01  1.7248845479e+14
1.2812500000e+01  1.7314605605e+14
1.2850000000e+01  1.7380365731e+14
1.2887500000e+01  1.7446125857e+14
1.2925000000e+01  1.7511885983e+14
1.2962500000e+01  1.7577646109e+14
